source,target,r_name,r_address,r_location,r_ratio
8861.0,5416.0,100.0,90.0,100.0,
8861.0,1212.0,100.0,100.0,100.0,
8861.0,8275.0,100.0,90.0,100.0,
8861.0,3287.0,100.0,100.0,100.0,
8861.0,6381.0,100.0,90.0,100.0,
8861.0,4296.0,100.0,100.0,100.0,
8861.0,3634.0,100.0,69.0,100.0,
8861.0,8070.0,100.0,100.0,100.0,
8861.0,6936.0,100.0,90.0,100.0,
8861.0,4347.0,100.0,100.0,100.0,
8861.0,4889.0,100.0,100.0,100.0,
8861.0,311.0,100.0,100.0,100.0,
8861.0,2709.0,100.0,90.0,100.0,
8861.0,5063.0,100.0,100.0,100.0,
8861.0,673.0,100.0,90.0,100.0,
8861.0,5162.0,100.0,100.0,100.0,
8861.0,4563.0,100.0,100.0,100.0,
8861.0,487.0,100.0,90.0,100.0,
8861.0,6986.0,100.0,38.0,100.0,
8862.0,5416.0,100.0,100.0,100.0,
8862.0,1212.0,100.0,90.0,100.0,
8862.0,8275.0,100.0,100.0,100.0,
8862.0,3287.0,100.0,90.0,100.0,
8862.0,6381.0,100.0,100.0,100.0,
8862.0,4296.0,100.0,90.0,100.0,
8862.0,3634.0,100.0,62.0,100.0,
8862.0,8070.0,100.0,90.0,100.0,
8862.0,6936.0,100.0,100.0,100.0,
8862.0,4347.0,100.0,90.0,100.0,
8862.0,4889.0,100.0,90.0,100.0,
8862.0,311.0,100.0,90.0,100.0,
8862.0,2709.0,100.0,100.0,100.0,
8862.0,5063.0,100.0,90.0,100.0,
8862.0,673.0,100.0,100.0,100.0,
8862.0,5162.0,100.0,90.0,100.0,
8862.0,4563.0,100.0,90.0,100.0,
8862.0,487.0,100.0,100.0,100.0,
8864.0,5416.0,100.0,90.0,100.0,
8864.0,1212.0,100.0,100.0,100.0,
8864.0,8275.0,100.0,90.0,100.0,
8864.0,3287.0,100.0,100.0,100.0,
8864.0,6381.0,100.0,90.0,100.0,
8864.0,4296.0,100.0,100.0,100.0,
8864.0,3634.0,100.0,69.0,100.0,
8864.0,8070.0,100.0,100.0,100.0,
8864.0,6936.0,100.0,90.0,100.0,
8864.0,4347.0,100.0,100.0,100.0,
8864.0,4889.0,100.0,100.0,100.0,
8864.0,311.0,100.0,100.0,100.0,
8864.0,2709.0,100.0,90.0,100.0,
8864.0,5063.0,100.0,100.0,100.0,
8864.0,673.0,100.0,90.0,100.0,
8864.0,5162.0,100.0,100.0,100.0,
8864.0,4563.0,100.0,100.0,100.0,
8864.0,487.0,100.0,90.0,100.0,
8865.0,5416.0,100.0,90.0,100.0,
8865.0,1212.0,100.0,100.0,100.0,
8865.0,8275.0,100.0,90.0,100.0,
8865.0,3287.0,100.0,100.0,100.0,
8865.0,6381.0,100.0,90.0,100.0,
8865.0,4296.0,100.0,100.0,100.0,
8865.0,3634.0,100.0,69.0,100.0,
8865.0,8070.0,100.0,100.0,100.0,
8865.0,6936.0,100.0,90.0,100.0,
8865.0,4347.0,100.0,100.0,100.0,
8865.0,4889.0,100.0,100.0,100.0,
8865.0,311.0,100.0,100.0,100.0,
8865.0,2709.0,100.0,90.0,100.0,
8865.0,5063.0,100.0,100.0,100.0,
8865.0,673.0,100.0,90.0,100.0,
8865.0,5162.0,100.0,100.0,100.0,
8865.0,4563.0,100.0,100.0,100.0,
8865.0,487.0,100.0,90.0,100.0,
8866.0,5416.0,100.0,90.0,100.0,
8866.0,1212.0,100.0,100.0,100.0,
8866.0,8275.0,100.0,90.0,100.0,
8866.0,3287.0,100.0,100.0,100.0,
8866.0,6381.0,100.0,90.0,100.0,
8866.0,4296.0,100.0,100.0,100.0,
8866.0,3634.0,100.0,69.0,100.0,
8866.0,8070.0,100.0,100.0,100.0,
8866.0,6936.0,100.0,90.0,100.0,
8866.0,4347.0,100.0,100.0,100.0,
8866.0,4889.0,100.0,100.0,100.0,
8866.0,311.0,100.0,100.0,100.0,
8866.0,2709.0,100.0,90.0,100.0,
8866.0,5063.0,100.0,100.0,100.0,
8866.0,673.0,100.0,90.0,100.0,
8866.0,5162.0,100.0,100.0,100.0,
8866.0,4563.0,100.0,100.0,100.0,
8866.0,487.0,100.0,90.0,100.0,
8867.0,5416.0,100.0,90.0,100.0,
8867.0,1212.0,100.0,100.0,100.0,
8867.0,8275.0,100.0,90.0,100.0,
8867.0,3287.0,100.0,100.0,100.0,
8867.0,6381.0,100.0,90.0,100.0,
8867.0,4296.0,100.0,100.0,100.0,
8867.0,3634.0,100.0,69.0,100.0,
8867.0,8070.0,100.0,100.0,100.0,
8867.0,6936.0,100.0,90.0,100.0,
8867.0,4347.0,100.0,100.0,100.0,
8867.0,4889.0,100.0,100.0,100.0,
8867.0,311.0,100.0,100.0,100.0,
8867.0,2709.0,100.0,90.0,100.0,
8867.0,5063.0,100.0,100.0,100.0,
8867.0,673.0,100.0,90.0,100.0,
8867.0,5162.0,100.0,100.0,100.0,
8867.0,4563.0,100.0,100.0,100.0,
8867.0,487.0,100.0,90.0,100.0,
674.0,5416.0,100.0,62.0,100.0,
674.0,1212.0,100.0,52.0,100.0,
674.0,8275.0,100.0,62.0,100.0,
674.0,3287.0,100.0,69.0,100.0,
674.0,6381.0,100.0,57.0,100.0,
674.0,4296.0,100.0,69.0,100.0,
674.0,3634.0,100.0,100.0,100.0,
674.0,8070.0,100.0,69.0,100.0,
674.0,6936.0,100.0,62.0,100.0,
674.0,4347.0,100.0,69.0,100.0,
674.0,4889.0,100.0,69.0,100.0,
674.0,311.0,100.0,69.0,100.0,
674.0,2709.0,100.0,62.0,100.0,
674.0,5063.0,100.0,69.0,100.0,
674.0,673.0,100.0,62.0,100.0,
674.0,5162.0,100.0,69.0,100.0,
674.0,4563.0,100.0,69.0,100.0,
674.0,487.0,100.0,62.0,100.0,
674.0,4115.0,100.0,100.0,100.0,
8868.0,5416.0,100.0,94.0,100.0,
8868.0,1212.0,100.0,90.0,100.0,
8868.0,8275.0,100.0,94.0,100.0,
8868.0,3287.0,100.0,90.0,100.0,
8868.0,6381.0,100.0,94.0,100.0,
8868.0,4296.0,100.0,90.0,100.0,
8868.0,3634.0,100.0,62.0,100.0,
8868.0,8070.0,100.0,90.0,100.0,
8868.0,6936.0,100.0,94.0,100.0,
8868.0,4347.0,100.0,90.0,100.0,
8868.0,4889.0,100.0,90.0,100.0,
8868.0,311.0,100.0,90.0,100.0,
8868.0,2709.0,100.0,94.0,100.0,
8868.0,5063.0,100.0,90.0,100.0,
8868.0,673.0,100.0,94.0,100.0,
8868.0,5162.0,100.0,90.0,100.0,
8868.0,4563.0,100.0,90.0,100.0,
8868.0,487.0,100.0,94.0,100.0,
8869.0,5416.0,100.0,38.0,100.0,
8869.0,1212.0,100.0,36.0,100.0,
8869.0,8275.0,100.0,38.0,100.0,
8869.0,3287.0,100.0,38.0,100.0,
8869.0,6381.0,100.0,35.0,100.0,
8869.0,4296.0,100.0,38.0,100.0,
8869.0,3634.0,100.0,48.0,100.0,
8869.0,8070.0,100.0,38.0,100.0,
8869.0,6936.0,100.0,38.0,100.0,
8869.0,4347.0,100.0,38.0,100.0,
8869.0,4889.0,100.0,38.0,100.0,
8869.0,311.0,100.0,38.0,100.0,
8869.0,2709.0,100.0,38.0,100.0,
8869.0,5063.0,100.0,38.0,100.0,
8869.0,673.0,100.0,38.0,100.0,
8869.0,5162.0,100.0,38.0,100.0,
8869.0,4563.0,100.0,38.0,100.0,
8869.0,487.0,100.0,38.0,100.0,
2821.0,5416.0,100.0,94.0,100.0,
2821.0,1212.0,100.0,90.0,100.0,
2821.0,8275.0,100.0,94.0,100.0,
2821.0,3287.0,100.0,90.0,100.0,
2821.0,6381.0,100.0,94.0,100.0,
2821.0,4296.0,100.0,90.0,100.0,
2821.0,3634.0,100.0,62.0,100.0,
2821.0,8070.0,100.0,90.0,100.0,
2821.0,6936.0,100.0,94.0,100.0,
2821.0,4347.0,100.0,90.0,100.0,
2821.0,4889.0,100.0,90.0,100.0,
2821.0,311.0,100.0,90.0,100.0,
2821.0,2709.0,100.0,94.0,100.0,
2821.0,5063.0,100.0,90.0,100.0,
2821.0,673.0,100.0,94.0,100.0,
2821.0,5162.0,100.0,90.0,100.0,
2821.0,4563.0,100.0,90.0,100.0,
2821.0,487.0,100.0,94.0,100.0,
2821.0,8126.0,100.0,81.0,100.0,
8126.0,5416.0,100.0,81.0,100.0,
8126.0,1212.0,100.0,88.0,100.0,
8126.0,8275.0,100.0,81.0,100.0,
8126.0,3287.0,100.0,91.0,100.0,
8126.0,6381.0,100.0,79.0,100.0,
8126.0,4296.0,100.0,91.0,100.0,
8126.0,3634.0,100.0,71.0,100.0,
8126.0,8070.0,100.0,91.0,100.0,
8126.0,6936.0,100.0,81.0,100.0,
8126.0,4347.0,100.0,91.0,100.0,
8126.0,4889.0,100.0,91.0,100.0,
8126.0,311.0,100.0,91.0,100.0,
8126.0,2709.0,100.0,81.0,100.0,
8126.0,5063.0,100.0,91.0,100.0,
8126.0,673.0,100.0,81.0,100.0,
8126.0,5162.0,100.0,91.0,100.0,
8126.0,4563.0,100.0,91.0,100.0,
8126.0,487.0,100.0,81.0,100.0,
8126.0,2821.0,100.0,81.0,100.0,
5730.0,3741.0,93.0,100.0,100.0,
5730.0,5416.0,100.0,100.0,100.0,
5730.0,1212.0,100.0,90.0,100.0,
5730.0,8275.0,100.0,100.0,100.0,
5730.0,3287.0,100.0,90.0,100.0,
5730.0,6381.0,100.0,100.0,100.0,
5730.0,4296.0,100.0,90.0,100.0,
5730.0,3634.0,100.0,62.0,100.0,
5730.0,8070.0,100.0,90.0,100.0,
5730.0,6936.0,100.0,100.0,100.0,
5730.0,4347.0,100.0,90.0,100.0,
5730.0,4889.0,100.0,90.0,100.0,
5730.0,311.0,100.0,90.0,100.0,
5730.0,2709.0,100.0,100.0,100.0,
5730.0,5063.0,100.0,90.0,100.0,
5730.0,673.0,100.0,100.0,100.0,
5730.0,5162.0,100.0,90.0,100.0,
5730.0,4563.0,100.0,90.0,100.0,
5730.0,487.0,100.0,100.0,100.0,
593.0,5416.0,100.0,37.0,100.0,
593.0,1212.0,100.0,34.0,100.0,
593.0,8275.0,100.0,37.0,100.0,
593.0,3287.0,100.0,37.0,100.0,
593.0,6381.0,100.0,41.0,100.0,
593.0,4296.0,100.0,37.0,100.0,
593.0,3634.0,100.0,52.0,100.0,
593.0,8070.0,100.0,37.0,100.0,
593.0,6936.0,100.0,37.0,100.0,
593.0,4347.0,100.0,37.0,100.0,
593.0,4889.0,100.0,37.0,100.0,
593.0,311.0,100.0,37.0,100.0,
593.0,2709.0,100.0,37.0,100.0,
593.0,5063.0,100.0,37.0,100.0,
593.0,673.0,100.0,37.0,100.0,
593.0,5162.0,100.0,37.0,100.0,
593.0,4563.0,100.0,37.0,100.0,
593.0,487.0,100.0,37.0,100.0,
3886.0,5416.0,100.0,100.0,100.0,
3886.0,1212.0,100.0,100.0,100.0,
3886.0,8275.0,100.0,100.0,100.0,
3886.0,3287.0,100.0,100.0,100.0,
3886.0,6381.0,100.0,100.0,100.0,
3886.0,4296.0,100.0,100.0,100.0,
3886.0,3634.0,100.0,62.0,100.0,
3886.0,8070.0,100.0,100.0,100.0,
3886.0,6936.0,100.0,100.0,100.0,
3886.0,4347.0,100.0,100.0,100.0,
3886.0,4889.0,100.0,100.0,100.0,
3886.0,311.0,100.0,100.0,100.0,
3886.0,2709.0,100.0,100.0,100.0,
3886.0,5063.0,100.0,100.0,100.0,
3886.0,673.0,100.0,100.0,100.0,
3886.0,5162.0,100.0,100.0,100.0,
3886.0,4563.0,100.0,100.0,100.0,
3886.0,487.0,100.0,100.0,100.0,
7372.0,4564.0,100.0,100.0,100.0,
7372.0,3636.0,88.0,100.0,100.0,
4564.0,7372.0,100.0,100.0,100.0,
4564.0,3636.0,88.0,100.0,100.0,
3636.0,7372.0,88.0,100.0,100.0,
3636.0,4564.0,88.0,100.0,100.0,
4348.0,5416.0,100.0,100.0,100.0,
4348.0,1212.0,100.0,68.0,100.0,
4348.0,8275.0,100.0,100.0,100.0,
4348.0,3287.0,100.0,90.0,100.0,
4348.0,6381.0,100.0,78.0,100.0,
4348.0,4296.0,100.0,90.0,100.0,
4348.0,3634.0,100.0,48.0,100.0,
4348.0,8070.0,100.0,90.0,100.0,
4348.0,6936.0,100.0,100.0,100.0,
4348.0,4347.0,100.0,90.0,100.0,
4348.0,4889.0,100.0,90.0,100.0,
4348.0,311.0,100.0,90.0,100.0,
4348.0,2709.0,100.0,100.0,100.0,
4348.0,5063.0,100.0,90.0,100.0,
4348.0,673.0,100.0,100.0,100.0,
4348.0,5162.0,100.0,90.0,100.0,
4348.0,4563.0,100.0,90.0,100.0,
4348.0,487.0,100.0,100.0,100.0,
4348.0,8876.0,100.0,100.0,100.0,
4348.0,1872.0,100.0,100.0,100.0,
4348.0,8071.0,100.0,100.0,100.0,
4348.0,314.0,100.0,100.0,100.0,
1872.0,5416.0,100.0,100.0,100.0,
1872.0,1212.0,100.0,90.0,100.0,
1872.0,8275.0,100.0,100.0,100.0,
1872.0,3287.0,100.0,90.0,100.0,
1872.0,6381.0,100.0,100.0,100.0,
1872.0,4296.0,100.0,90.0,100.0,
1872.0,3634.0,100.0,62.0,100.0,
1872.0,8070.0,100.0,90.0,100.0,
1872.0,6936.0,100.0,100.0,100.0,
1872.0,4347.0,100.0,90.0,100.0,
1872.0,4889.0,100.0,90.0,100.0,
1872.0,311.0,100.0,90.0,100.0,
1872.0,2709.0,100.0,100.0,100.0,
1872.0,5063.0,100.0,90.0,100.0,
1872.0,673.0,100.0,100.0,100.0,
1872.0,5162.0,100.0,90.0,100.0,
1872.0,4563.0,100.0,90.0,100.0,
1872.0,487.0,100.0,100.0,100.0,
1872.0,8876.0,100.0,100.0,100.0,
1872.0,4348.0,100.0,100.0,100.0,
1872.0,8071.0,100.0,100.0,100.0,
1872.0,314.0,100.0,100.0,100.0,
8071.0,5416.0,100.0,100.0,100.0,
8071.0,1212.0,100.0,90.0,100.0,
8071.0,8275.0,100.0,100.0,100.0,
8071.0,3287.0,100.0,90.0,100.0,
8071.0,6381.0,100.0,100.0,100.0,
8071.0,4296.0,100.0,90.0,100.0,
8071.0,3634.0,100.0,62.0,100.0,
8071.0,8070.0,100.0,90.0,100.0,
8071.0,6936.0,100.0,100.0,100.0,
8071.0,4347.0,100.0,90.0,100.0,
8071.0,4889.0,100.0,90.0,100.0,
8071.0,311.0,100.0,90.0,100.0,
8071.0,2709.0,100.0,100.0,100.0,
8071.0,5063.0,100.0,90.0,100.0,
8071.0,673.0,100.0,100.0,100.0,
8071.0,5162.0,100.0,90.0,100.0,
8071.0,4563.0,100.0,90.0,100.0,
8071.0,487.0,100.0,100.0,100.0,
8071.0,8876.0,100.0,100.0,100.0,
8071.0,4348.0,100.0,100.0,100.0,
8071.0,1872.0,100.0,100.0,100.0,
8071.0,314.0,100.0,100.0,100.0,
314.0,5416.0,100.0,100.0,100.0,
314.0,1212.0,100.0,90.0,100.0,
314.0,8275.0,100.0,100.0,100.0,
314.0,3287.0,100.0,90.0,100.0,
314.0,6381.0,100.0,100.0,100.0,
314.0,4296.0,100.0,90.0,100.0,
314.0,3634.0,100.0,62.0,100.0,
314.0,8070.0,100.0,90.0,100.0,
314.0,6936.0,100.0,100.0,100.0,
314.0,4347.0,100.0,90.0,100.0,
314.0,4889.0,100.0,90.0,100.0,
314.0,311.0,100.0,90.0,100.0,
314.0,2709.0,100.0,100.0,100.0,
314.0,5063.0,100.0,90.0,100.0,
314.0,673.0,100.0,100.0,100.0,
314.0,5162.0,100.0,90.0,100.0,
314.0,4563.0,100.0,90.0,100.0,
314.0,487.0,100.0,100.0,100.0,
314.0,8876.0,100.0,100.0,100.0,
314.0,4348.0,100.0,100.0,100.0,
314.0,1872.0,100.0,100.0,100.0,
314.0,8071.0,100.0,100.0,100.0,
4698.0,5414.0,100.0,100.0,100.0,
1057.0,5417.0,100.0,100.0,100.0,
5417.0,1057.0,100.0,100.0,100.0,
5734.0,4311.0,100.0,100.0,100.0,
8277.0,315.0,100.0,100.0,100.0,
8277.0,3637.0,100.0,100.0,100.0,
8277.0,3332.0,100.0,100.0,100.0,
8277.0,675.0,100.0,100.0,100.0,
8277.0,1058.0,100.0,100.0,100.0,
8277.0,4120.0,100.0,100.0,100.0,
315.0,8277.0,100.0,100.0,100.0,
315.0,3637.0,100.0,100.0,100.0,
315.0,3332.0,100.0,100.0,100.0,
315.0,675.0,100.0,100.0,100.0,
315.0,1058.0,100.0,100.0,100.0,
315.0,4120.0,100.0,100.0,100.0,
3637.0,8277.0,100.0,100.0,100.0,
3637.0,315.0,100.0,100.0,100.0,
3637.0,3332.0,100.0,100.0,100.0,
3637.0,675.0,100.0,100.0,100.0,
3637.0,1058.0,100.0,100.0,100.0,
3637.0,4120.0,100.0,100.0,100.0,
3332.0,8277.0,100.0,100.0,100.0,
3332.0,315.0,100.0,100.0,100.0,
3332.0,3637.0,100.0,100.0,100.0,
3332.0,675.0,100.0,100.0,100.0,
3332.0,1058.0,100.0,100.0,100.0,
3332.0,4120.0,100.0,100.0,100.0,
675.0,8277.0,100.0,100.0,100.0,
675.0,315.0,100.0,100.0,100.0,
675.0,3637.0,100.0,100.0,100.0,
675.0,3332.0,100.0,100.0,100.0,
3315.0,508.0,100.0,100.0,100.0,
4431.0,1811.0,100.0,94.0,100.0,
4431.0,3892.0,100.0,58.0,100.0,
5067.0,605.0,100.0,86.0,100.0,
5067.0,6400.0,100.0,49.0,100.0,
6986.0,5416.0,100.0,38.0,100.0,
6986.0,1212.0,100.0,31.0,100.0,
6986.0,8275.0,100.0,38.0,100.0,
6986.0,3287.0,100.0,38.0,100.0,
6986.0,6381.0,100.0,40.0,100.0,
6986.0,4296.0,100.0,38.0,100.0,
6986.0,3634.0,100.0,60.0,100.0,
6986.0,8070.0,100.0,38.0,100.0,
6986.0,6936.0,100.0,38.0,100.0,
6986.0,4347.0,100.0,38.0,100.0,
6986.0,4889.0,100.0,38.0,100.0,
6986.0,311.0,100.0,38.0,100.0,
6986.0,2709.0,100.0,38.0,100.0,
6986.0,5063.0,100.0,38.0,100.0,
6986.0,673.0,100.0,38.0,100.0,
6986.0,5162.0,100.0,38.0,100.0,
6986.0,4563.0,100.0,38.0,100.0,
6986.0,487.0,100.0,38.0,100.0,
6986.0,8861.0,100.0,38.0,100.0,
5737.0,5761.0,89.0,100.0,100.0,
5737.0,2870.0,96.0,80.0,100.0,
5737.0,4147.0,94.0,100.0,100.0,
3888.0,3881.0,94.0,100.0,100.0,
8077.0,326.0,100.0,100.0,100.0,
326.0,8077.0,100.0,100.0,100.0,
7376.0,6049.0,100.0,100.0,100.0,
7376.0,3254.0,100.0,100.0,100.0,
7376.0,1066.0,100.0,100.0,100.0,
6049.0,7376.0,100.0,100.0,100.0,
6049.0,3254.0,100.0,100.0,100.0,
6049.0,1066.0,100.0,100.0,100.0,
3254.0,7376.0,100.0,100.0,100.0,
3254.0,6049.0,100.0,100.0,100.0,
3254.0,1066.0,100.0,100.0,100.0,
1066.0,7376.0,100.0,100.0,100.0,
1066.0,6049.0,100.0,100.0,100.0,
1066.0,3254.0,100.0,100.0,100.0,
1879.0,5739.0,94.0,56.0,100.0,
1879.0,7963.0,100.0,58.0,100.0,
1879.0,6052.0,100.0,100.0,100.0,
1879.0,4704.0,100.0,58.0,100.0,
1879.0,5740.0,100.0,100.0,100.0,
6052.0,3887.0,100.0,48.0,100.0,
6052.0,5739.0,96.0,43.0,100.0,
6052.0,7963.0,100.0,50.0,100.0,
